fare_amount,key
9.519306269,2013-11-04 08:34:12.0000002
8.26224143281,2011-06-24 20:34:48.0000002
22.2744943783,2011-06-24 20:34:48.0000001
8.03015367067,2011-03-28 20:38:36.0000003
4.46878255836,2011-03-28 20:38:36.0000004
8.86140427806,2011-03-28 20:38:36.0000002
6.65908718111,2011-08-14 20:36:28.0000004
6.95106579717,2011-08-14 20:36:28.0000001
21.6370111643,2011-08-14 20:36:28.0000003
7.8779779001,2011-08-14 20:36:28.0000002
18.5003539823,2015-02-21 15:52:44.0000004
8.18062910124,2015-02-21 15:52:44.0000003
13.1383333333,2015-02-21 15:52:44.0000002
8.40362965839,2015-02-21 15:52:44.0000001
9.03100048745,2013-01-29 11:29:52.0000001
7.52628736009,2014-09-12 19:03:48.0000001
8.30209347039,2013-11-09 18:52:40.0000004
10.3117657626,2013-11-09 18:52:40.0000002
52.373369954,2013-04-25 16:10:04.0000001
6.91613520604,2013-04-25 16:10:04.0000002
8.50679285355,2013-09-07 14:37:52.0000001
7.86568846901,2013-09-07 14:37:52.0000002
5.68025434721,2013-09-07 14:37:52.0000003
5.86160848893,2011-05-21 13:16:20.0000004
6.19268327864,2011-05-21 13:16:20.0000001
9.58971014158,2011-05-21 13:16:20.0000003
7.57877608633,2011-11-25 16:36:24.0000002
9.10979119289,2011-11-25 16:36:24.0000001
6.04925202273,2015-01-31 20:54:04.0000001
8.78744650134,2010-11-01 23:31:28.0000002
9.34905352443,2010-11-01 23:31:28.0000001
10.2857654381,2010-11-01 23:31:28.0000003
16.0552866418,2011-03-24 15:57:04.0000003
7.82693481505,2011-03-24 15:57:04.0000001
6.72502597854,2010-05-10 10:37:04.0000005
5.41499393581,2010-05-10 10:37:04.0000002
8.23817692579,2010-05-10 10:37:04.0000003
8.36026672955,2010-05-10 10:37:04.0000006
8.50534152924,2012-06-09 16:53:44.0000002
17.7251716579,2012-08-22 22:39:20.0000003
5.50136608904,2012-08-22 22:39:20.0000001
14.3091472819,2012-12-23 02:29:16.0000001
14.8535488304,2012-06-30 15:55:12.0000004
7.2249873217,2012-06-30 15:55:12.0000002
11.8814217371,2012-06-30 15:55:12.0000003
5.73129315425,2012-06-30 15:55:12.0000001
13.2782076557,2011-10-02 23:36:00.00000056
17.0987951957,2011-10-02 23:36:00.00000086
16.7327536268,2011-10-02 23:36:00.00000081
5.394313276,2011-10-02 23:36:00.0000009
14.4066177488,2011-10-02 23:36:00.00000041
5.39872755487,2011-10-02 23:36:00.00000091
13.0245275928,2011-10-02 23:36:00.0000008
29.0973964803,2011-10-02 23:36:00.00000015
10.5598770691,2011-10-02 23:36:00.00000014
7.86969907678,2011-10-02 23:36:00.00000047
6.80795576421,2011-10-02 23:36:00.00000076
8.75536949686,2011-10-02 23:36:00.00000011
6.36349281921,2011-10-02 23:36:00.00000075
8.39428224886,2011-10-02 23:36:00.00000035
6.28029705791,2011-10-02 23:36:00.00000099
8.46275740143,2011-10-02 23:36:00.00000062
9.95743231166,2011-10-02 23:36:00.00000085
19.9972957111,2011-10-02 23:36:00.00000043
12.6828919311,2011-10-02 23:36:00.00000071
6.66574879341,2011-10-02 23:36:00.00000023
5.67036966509,2011-10-02 23:36:00.00000092
10.2740970494,2011-10-02 23:36:00.00000037
10.8540876303,2011-10-02 23:36:00.00000083
14.8314442084,2011-10-02 23:36:00.00000054
11.5914600537,2011-10-02 23:36:00.00000073
8.05217296147,2011-10-02 23:36:00.0000005
6.05179721283,2011-10-02 23:36:00.00000095
7.69067638796,2011-10-02 23:36:00.00000088
8.50989504332,2011-10-02 23:36:00.00000030
13.0272536673,2011-10-02 23:36:00.0000007
10.7773775199,2011-10-02 23:36:00.00000013
25.6330555556,2011-10-02 23:36:00.00000065
53.0700489278,2011-10-02 23:36:00.00000089
8.487699002,2011-10-02 23:36:00.00000096
9.81610568505,2011-10-02 23:36:00.00000039
21.241,2011-10-02 23:36:00.00000038
18.9933992674,2011-10-02 23:36:00.00000067
9.84040789482,2011-10-02 23:36:00.00000077
20.5592350877,2011-10-02 23:36:00.00000020
15.8903369565,2011-10-02 23:36:00.00000063
9.06820715226,2011-10-02 23:36:00.00000012
19.2667691837,2011-10-02 23:36:00.00000058
11.8403910256,2011-10-02 23:36:00.00000026
16.4892872817,2011-10-02 23:36:00.00000074
11.1151652708,2011-10-02 23:36:00.00000059
13.6698966526,2011-10-02 23:36:00.00000090
32.86425,2011-10-02 23:36:00.0000004
13.6684864532,2011-10-02 23:36:00.0000003
18.3947157688,2011-10-02 23:36:00.00000021
9.29124488363,2011-10-02 23:36:00.00000097
16.9980624677,2011-10-02 23:36:00.00000036
23.8498339381,2011-10-02 23:36:00.00000024
51.6071212648,2011-10-02 23:36:00.00000082
8.96636677049,2011-10-02 23:36:00.000000100
4.47255166742,2011-10-02 23:36:00.00000040
5.46133625654,2011-10-02 23:36:00.00000022
10.0991162372,2013-03-21 12:47:28.0000006
9.95435361811,2013-03-21 12:47:28.0000008
10.0765249772,2013-03-21 12:47:28.0000003
7.48059844986,2013-03-21 12:47:28.0000005
5.6056070388,2013-03-21 12:47:28.0000002
16.4795809577,2013-06-07 03:02:56.0000002
6.82126941992,2013-06-07 03:02:56.0000001
10.8666028569,2010-09-05 22:31:32.0000002
10.163368826,2013-07-12 23:33:24.0000001
20.8189711538,2009-12-03 02:32:08.0000001
5.40409294049,2009-10-15 03:50:36.0000001
20.3241149627,2011-09-25 22:36:32.0000002
11.9458488251,2011-09-25 22:36:32.0000001
9.75670848382,2015-06-08 20:02:56.0000001
10.4477058433,2014-07-16 08:03:32.0000002
12.1516479911,2014-07-16 08:03:32.0000001
9.57024526715,2011-12-15 13:14:32.0000002
5.68440452319,2011-12-15 13:14:32.0000001
17.0692285557,2011-10-11 22:13:48.0000002
8.78662169339,2011-10-11 22:13:48.0000005
9.08380015491,2011-10-11 22:13:48.0000003
8.02567092194,2013-09-14 16:53:20.0000001
10.0521978013,2013-09-14 16:53:20.0000002
5.75003196871,2014-02-06 09:09:56.0000004
5.84263269829,2014-02-06 09:09:56.0000003
4.66897618858,2014-02-06 09:09:56.0000001
27.8959016611,2009-06-10 16:55:00.00000081
5.21273271031,2009-06-10 16:55:00.00000029
8.15609714449,2009-06-10 16:55:00.000000109
47.0942819501,2009-06-10 16:55:00.00000098
11.7315099489,2009-06-10 16:55:00.00000054
32.8171971326,2009-06-10 16:55:00.00000021
7.06029379642,2009-06-10 16:55:00.00000012
4.8966537484,2009-06-10 16:55:00.00000033
9.14962766983,2009-06-10 16:55:00.00000024
11.7471439876,2009-06-10 16:55:00.00000099
6.84487133614,2009-06-10 16:55:00.0000009
5.09704727145,2009-06-10 16:55:00.000000158
3.86084645012,2009-06-10 16:55:00.000000141
7.62138578306,2009-06-10 16:55:00.00000093
8.32002568904,2009-06-10 16:55:00.000000161
6.5507397626,2009-06-10 16:55:00.00000088
10.7338883025,2009-06-10 16:55:00.0000003
5.83418713779,2009-06-10 16:55:00.00000018
6.29954064282,2009-06-10 16:55:00.00000047
9.2436928047,2009-06-10 16:55:00.000000154
10.8666028569,2009-06-10 16:55:00.000000131
15.5039612901,2009-06-10 16:55:00.00000046
6.85858013376,2009-06-10 16:55:00.0000004
11.199016129,2009-06-10 16:55:00.000000107
6.8029506876,2009-06-10 16:55:00.000000114
8.14247001362,2009-06-10 16:55:00.000000117
9.68944904279,2009-06-10 16:55:00.000000162
10.7148965399,2009-06-10 16:55:00.00000049
8.99297746258,2009-06-10 16:55:00.00000069
6.70643575266,2009-06-10 16:55:00.000000111
5.53063315868,2009-06-10 16:55:00.00000083
46.3375,2009-06-10 16:55:00.000000166
10.6781004293,2009-06-10 16:55:00.000000135
31.6206,2009-06-10 16:55:00.00000044
5.91470214415,2009-06-10 16:55:00.00000085
6.57344831279,2009-06-10 16:55:00.000000115
5.78370810901,2009-06-10 16:55:00.000000108
7.30779148257,2009-06-10 16:55:00.00000034
15.4141941392,2009-06-10 16:55:00.00000060
6.31706913989,2009-06-10 16:55:00.000000120
31.5277083333,2009-06-10 16:55:00.000000174
6.76694572069,2009-06-10 16:55:00.0000007
8.42595418078,2009-06-10 16:55:00.000000159
26.51,2009-06-10 16:55:00.000000171
12.6947435606,2009-06-10 16:55:00.000000145
8.5877524427,2009-06-10 16:55:00.00000074
10.1590420732,2009-06-10 16:55:00.000000138
4.80168243651,2009-06-10 16:55:00.00000048
5.43472965972,2009-06-10 16:55:00.000000101
5.13899075989,2009-06-10 16:55:00.000000153
5.44310601723,2009-06-10 16:55:00.0000002
9.98468672648,2009-06-10 16:55:00.00000037
10.2595395532,2009-06-10 16:55:00.000000151
31.894375,2009-06-10 16:55:00.000000127
26.366,2009-06-10 16:55:00.000000144
12.4052470677,2009-06-10 16:55:00.000000165
4.87380033642,2009-06-10 16:55:00.0000008
10.4679255308,2009-06-10 16:55:00.000000122
28.5729420084,2009-06-10 16:55:00.00000055
5.31317899911,2009-06-10 16:55:00.00000079
15.1307723345,2009-06-10 16:55:00.00000016
18.7949391333,2009-06-10 16:55:00.000000160
4.46757845035,2009-06-10 16:55:00.000000139
5.4246457183,2009-06-10 16:55:00.00000075
6.3665389257,2009-06-10 16:55:00.00000017
5.91152662537,2009-06-10 16:55:00.00000070
13.1713984909,2009-06-10 16:55:00.000000118
11.6768052949,2009-06-10 16:55:00.00000066
6.49393978281,2009-06-10 16:55:00.000000164
10.1608223064,2009-06-10 16:55:00.000000100
9.37181843048,2009-06-10 16:55:00.00000082
14.0389498309,2009-06-10 16:55:00.00000090
12.4088730797,2009-06-10 16:55:00.000000125
6.21682341392,2009-06-10 16:55:00.000000149
11.9661293497,2009-06-10 16:55:00.00000068
4.69641520186,2009-06-10 16:55:00.00000039
4.13700914373,2009-06-10 16:55:00.000000124
4.57439692589,2009-06-10 16:55:00.00000053
6.60817877159,2009-06-10 16:55:00.00000045
8.01816758399,2009-06-10 16:55:00.000000102
7.53499304312,2009-06-10 16:55:00.000000140
7.18118674884,2009-06-10 16:55:00.000000148
6.07355922322,2009-06-10 16:55:00.000000147
6.8471753659,2009-06-10 16:55:00.00000097
6.51830659897,2009-06-10 16:55:00.00000094
8.70168091913,2009-06-10 16:55:00.00000078
5.9462618534,2009-06-10 16:55:00.00000035
8.44929336966,2009-06-10 16:55:00.00000072
5.60874352572,2009-06-10 16:55:00.00000031
8.07819659736,2009-06-10 16:55:00.00000056
18.895840034,2009-06-10 16:55:00.000000128
5.78386341311,2009-06-10 16:55:00.00000057
9.14727455026,2009-06-10 16:55:00.00000030
10.7359530426,2009-06-10 16:55:00.00000043
7.96965274253,2009-06-10 16:55:00.000000146
7.75885472686,2009-06-10 16:55:00.00000010
11.8909843967,2009-06-10 16:55:00.00000067
5.39724736665,2009-06-10 16:55:00.000000119
16.0999047619,2009-06-10 16:55:00.00000076
6.46935028113,2009-06-10 16:55:00.00000025
16.0516938617,2009-06-10 16:55:00.00000071
11.7177835429,2009-06-10 16:55:00.000000143
6.26308965407,2013-06-26 11:19:36.0000002
4.63596812621,2014-09-05 10:02:48.0000004
7.76978856889,2014-09-05 10:02:48.0000002
32.0680833333,2014-09-05 10:02:48.0000001
8.30866767252,2014-09-05 10:02:48.0000003
7.72226763689,2012-09-19 12:31:40.0000001
5.80578499826,2012-09-19 12:31:40.0000002
22.523889881,2009-03-22 04:31:40.0000002
21.123547619,2009-08-27 02:31:44.0000001
9.65653327185,2009-05-02 20:11:32.0000001
11.8308072105,2009-05-02 20:11:32.0000004
7.99246012387,2011-02-20 02:31:16.0000002
21.2027158191,2011-02-20 02:31:16.0000001
5.7230996085,2011-06-24 12:03:00.00000010
11.7587477161,2011-06-24 12:03:00.00000067
9.66738360324,2011-06-24 12:03:00.00000071
5.19335143869,2011-06-24 12:03:00.000000100
10.8666028569,2011-06-24 12:03:00.000000145
10.5758785453,2011-06-24 12:03:00.000000152
11.2503486245,2011-06-24 12:03:00.00000026
4.87676818477,2011-06-24 12:03:00.000000199
9.37003548792,2011-06-24 12:03:00.000000195
5.40030047892,2011-06-24 12:03:00.000000119
10.8666028569,2011-06-24 12:03:00.00000086
8.28097261765,2011-06-24 12:03:00.00000012
26.2412777778,2011-06-24 12:03:00.00000097
4.31541914514,2011-06-24 12:03:00.00000058
3.94510433414,2011-06-24 12:03:00.000000176
4.86362533288,2011-06-24 12:03:00.000000139
7.80471232671,2011-06-24 12:03:00.00000048
7.20252849548,2011-06-24 12:03:00.000000159
6.24655911692,2011-06-24 12:03:00.00000079
8.14443775567,2011-06-24 12:03:00.000000138
13.1543474429,2011-06-24 12:03:00.000000135
10.8666028569,2011-06-24 12:03:00.000000173
13.3838016471,2011-06-24 12:03:00.000000162
9.19786724715,2011-06-24 12:03:00.00000018
6.47283214609,2011-06-24 12:03:00.000000136
8.93702179705,2011-06-24 12:03:00.000000185
8.46429672878,2011-06-24 12:03:00.00000069
6.38905356009,2011-06-24 12:03:00.000000105
6.55047470461,2011-06-24 12:03:00.000000180
10.2634283248,2011-06-24 12:03:00.00000053
7.08515411649,2011-06-24 12:03:00.000000142
8.71610361403,2011-06-24 12:03:00.000000188
5.18561257616,2011-06-24 12:03:00.00000089
6.98071931684,2011-06-24 12:03:00.000000109
6.70146297436,2011-06-24 12:03:00.00000074
10.5955162023,2011-06-24 12:03:00.000000113
5.85310037745,2011-06-24 12:03:00.00000044
5.82483821309,2011-06-24 12:03:00.000000183
10.8666028569,2011-06-24 12:03:00.00000047
11.2972595238,2011-06-24 12:03:00.0000006
9.82459991801,2011-06-24 12:03:00.0000005
10.8018521192,2011-06-24 12:03:00.000000200
7.16947540799,2011-06-24 12:03:00.000000127
12.1355430039,2011-06-24 12:03:00.000000120
5.29276192866,2011-06-24 12:03:00.000000133
6.24970315735,2011-06-24 12:03:00.00000073
5.45800302587,2011-06-24 12:03:00.000000101
10.3122168888,2011-06-24 12:03:00.000000187
9.01439776577,2011-06-24 12:03:00.000000122
6.52235848166,2011-06-24 12:03:00.000000175
12.3034334499,2011-06-24 12:03:00.000000154
8.46714807892,2011-06-24 12:03:00.000000197
8.14618108974,2011-06-24 12:03:00.00000017
10.0644037771,2011-06-24 12:03:00.000000186
9.65241919192,2011-06-24 12:03:00.00000020
10.7962615411,2011-06-24 12:03:00.00000035
8.06868474388,2011-06-24 12:03:00.000000193
7.66495778368,2011-06-24 12:03:00.000000201
29.039,2011-06-24 12:03:00.00000054
6.34210242664,2011-06-24 12:03:00.00000075
7.7999515864,2011-06-24 12:03:00.000000114
28.0291666667,2011-06-24 12:03:00.00000062
21.9401151918,2011-06-24 12:03:00.00000055
6.83530742232,2011-06-24 12:03:00.00000025
6.20877413569,2011-06-24 12:03:00.00000022
16.7247019231,2011-06-24 12:03:00.000000144
8.44173703969,2011-06-24 12:03:00.000000177
6.7656274083,2011-06-24 12:03:00.000000124
5.32585772423,2011-06-24 12:03:00.00000094
6.09241998748,2011-06-24 12:03:00.00000041
6.03116330979,2011-06-24 12:03:00.000000141
8.87366683295,2011-06-24 12:03:00.00000092
18.0906800459,2011-06-24 12:03:00.000000189
10.9471032611,2011-06-24 12:03:00.000000171
6.42988348928,2011-06-24 12:03:00.000000157
7.72864416088,2011-06-24 12:03:00.000000179
10.6397779074,2011-06-24 12:03:00.000000107
17.875313801,2011-06-24 12:03:00.00000095
10.8666028569,2011-06-24 12:03:00.00000076
7.17949565851,2011-06-24 12:03:00.000000156
31.6661875,2011-06-24 12:03:00.000000111
9.83484426915,2011-06-24 12:03:00.000000116
8.86481991701,2011-06-24 12:03:00.00000033
3.99260540468,2011-06-24 12:03:00.00000082
6.44155018077,2011-06-24 12:03:00.00000078
10.8666028569,2011-06-24 12:03:00.00000051
11.0486676944,2011-06-24 12:03:00.000000143
17.7061738076,2011-06-24 12:03:00.000000126
10.7256744827,2011-06-24 12:03:00.00000088
16.715617974,2011-06-24 12:03:00.000000191
14.2189084446,2011-06-24 12:03:00.00000063
18.1018512008,2011-06-24 12:03:00.00000045
8.1389976601,2011-06-24 12:03:00.00000060
29.9861,2011-06-24 12:03:00.00000040
10.1175239305,2011-06-24 12:03:00.00000057
5.01060151414,2011-06-24 12:03:00.00000013
30.0816517857,2011-06-24 12:03:00.00000068
4.37160563771,2011-06-24 12:03:00.000000165
5.48999083641,2011-06-24 12:03:00.00000056
9.4002714135,2011-06-24 12:03:00.000000150
5.14193538222,2011-06-24 12:03:00.00000052
51.3161909192,2011-06-24 12:03:00.00000085
7.68209657628,2011-06-24 12:03:00.000000190
6.49019842608,2011-06-24 12:03:00.00000072
5.08349276336,2011-06-24 12:03:00.000000137
5.38565399122,2011-06-24 12:03:00.000000102
8.71946865357,2011-06-24 12:03:00.000000106
4.75254190741,2011-06-24 12:03:00.000000118
15.1813900393,2011-06-24 12:03:00.00000046
10.6393767126,2011-06-24 12:03:00.000000110
5.57295547346,2011-06-24 12:03:00.000000181
7.67611539016,2011-06-24 12:03:00.000000194
11.66,2011-06-24 12:03:00.00000061
13.8494374687,2011-06-24 12:03:00.0000001
9.25788208121,2011-06-24 12:03:00.00000087
5.68806532066,2011-06-24 12:03:00.00000066
7.07478792828,2011-06-24 12:03:00.000000146
51.8956308992,2011-06-24 12:03:00.000000149
10.6928877855,2011-06-24 12:03:00.00000038
8.26891014318,2011-06-24 12:03:00.000000196
7.69985059193,2011-06-24 12:03:00.00000093
5.56570083185,2011-06-24 12:03:00.000000170
9.71460998981,2011-06-24 12:03:00.000000168
12.089691333,2011-06-24 12:03:00.0000002
13.0750362166,2011-06-24 12:03:00.00000042
4.24432706366,2014-06-15 07:06:00.0000006
9.47647135464,2014-06-15 07:06:00.00000037
7.01602713418,2014-06-15 07:06:00.00000025
11.4807683466,2014-06-15 07:06:00.0000008
51.173,2014-06-15 07:06:00.00000036
18.4310233718,2014-06-15 07:06:00.00000042
4.87618374154,2014-06-15 07:06:00.00000033
16.0355,2014-06-15 07:06:00.00000013
51.8918755157,2014-06-15 07:06:00.00000035
9.10585855469,2014-06-15 07:06:00.00000030
7.11104528146,2014-06-15 07:06:00.00000024
10.9363004034,2014-06-15 07:06:00.00000031
17.6468918919,2014-06-15 07:06:00.0000009
53.4462159781,2014-06-15 07:06:00.00000039
7.09207598039,2014-06-15 07:06:00.00000010
19.2175509632,2014-06-15 07:06:00.00000019
8.5471704652,2014-06-15 07:06:00.00000041
11.3648427919,2014-06-15 07:06:00.00000028
52.6052916667,2014-06-15 07:06:00.00000014
12.5211583283,2014-06-15 07:06:00.0000003
51.8904280682,2014-06-15 07:06:00.00000017
15.9522050085,2014-06-15 07:06:00.00000015
6.12091609972,2014-06-15 07:06:00.00000026
15.2694292717,2014-06-15 07:06:00.0000002
6.06562953612,2014-06-15 07:06:00.00000040
5.64303068409,2014-06-15 07:06:00.00000016
3.95273585751,2014-06-06 16:22:20.0000003
7.43767614588,2014-06-06 16:22:20.0000002
14.1823818239,2015-05-30 21:29:04.0000004
15.6225069159,2015-05-30 21:29:04.0000007
9.33533430094,2015-05-30 21:29:04.0000003
6.54163740553,2015-05-30 21:29:04.0000001
10.0859988205,2009-10-26 12:01:36.0000001
8.34835443918,2009-10-26 12:01:36.0000002
11.0585781047,2009-10-26 12:01:36.0000005
8.15573153535,2009-10-26 12:01:36.0000003
6.83440224291,2013-02-02 15:45:08.0000003
10.0800904731,2013-02-02 15:45:08.0000001
10.5576697529,2013-02-02 15:45:08.0000002
8.45129591845,2015-04-15 06:47:04.0000001
10.0278237329,2015-04-15 06:47:04.0000002
6.20267413871,2010-12-14 23:27:36.0000001
4.30975980448,2009-03-05 11:03:04.0000002
13.1048075581,2009-03-05 11:03:04.0000001
5.57639875227,2013-07-18 12:23:40.0000003
4.03629410171,2013-07-18 12:23:40.0000002
