fare_amount,key
11.0404166225,2013-06-27 00:20:40.0000003
8.38385697299,2009-02-20 13:34:16.0000001
11.2748846326,2009-02-20 13:34:16.0000002
7.72019300375,2009-02-20 13:34:16.0000003
35.0850685913,2010-08-22 21:14:08.0000001
17.4675705686,2010-08-22 21:14:08.0000005
7.11036820138,2010-08-22 21:14:08.0000003
9.32598882132,2010-08-22 21:14:08.0000002
6.05625013027,2012-08-06 08:58:08.0000002
18.2007532468,2012-08-06 08:58:08.0000001
5.26044726926,2013-11-04 08:34:12.0000003
9.09423798805,2013-11-04 08:34:12.0000001
10.4007581048,2013-11-04 08:34:12.0000002
8.51849137517,2011-06-24 20:34:48.0000002
19.4468442786,2011-06-24 20:34:48.0000001
7.41230071273,2011-03-28 20:38:36.0000003
3.69525465754,2011-03-28 20:38:36.0000004
9.32872872822,2011-03-28 20:38:36.0000002
7.33733972481,2011-08-14 20:36:28.0000004
7.52876633977,2011-08-14 20:36:28.0000001
24.7988636364,2011-08-14 20:36:28.0000003
7.49502318296,2011-08-14 20:36:28.0000002
15.9173538003,2015-02-21 15:52:44.0000004
9.01490701381,2015-02-21 15:52:44.0000003
15.4128537392,2015-02-21 15:52:44.0000002
8.88958160702,2015-02-21 15:52:44.0000001
9.68358699901,2013-01-29 11:29:52.0000001
8.89713785219,2014-09-12 19:03:48.0000001
7.84142122143,2013-11-09 18:52:40.0000004
11.3969591365,2013-11-09 18:52:40.0000002
52.814005728,2013-04-25 16:10:04.0000001
8.643793565,2013-04-25 16:10:04.0000002
7.77291666667,2013-09-07 14:37:52.0000001
9.38064550397,2013-09-07 14:37:52.0000002
6.07523380157,2013-09-07 14:37:52.0000003
5.34547647528,2011-05-21 13:16:20.0000004
6.86662345775,2011-05-21 13:16:20.0000001
9.6354595621,2011-05-21 13:16:20.0000003
6.70561864317,2011-11-25 16:36:24.0000002
11.5411618905,2011-11-25 16:36:24.0000001
5.04957870243,2015-01-31 20:54:04.0000001
8.6100941396,2010-11-01 23:31:28.0000002
9.32492114602,2010-11-01 23:31:28.0000001
10.8395980677,2010-11-01 23:31:28.0000003
6.52539782678,2011-03-24 15:57:04.0000003
7.78459772596,2011-03-24 15:57:04.0000001
6.61725198743,2010-05-10 10:37:04.0000005
5.89897791046,2010-05-10 10:37:04.0000002
10.396311041,2010-05-10 10:37:04.0000003
9.11608417202,2010-05-10 10:37:04.0000006
8.89562415821,2012-06-09 16:53:44.0000002
20.9126981822,2012-08-22 22:39:20.0000003
5.31997043075,2012-08-22 22:39:20.0000001
15.0914913894,2012-12-23 02:29:16.0000001
12.2237743735,2012-06-30 15:55:12.0000004
6.79983630849,2012-06-30 15:55:12.0000002
12.9258388537,2012-06-30 15:55:12.0000003
6.25759235704,2012-06-30 15:55:12.0000001
11.3780375637,2011-10-02 23:36:00.00000056
18.7217026627,2011-10-02 23:36:00.00000086
17.1016600622,2011-10-02 23:36:00.00000081
4.09305324634,2011-10-02 23:36:00.0000009
13.9924074692,2011-10-02 23:36:00.00000041
3.72109875177,2011-10-02 23:36:00.00000091
12.4129152445,2011-10-02 23:36:00.0000008
31.9625354167,2011-10-02 23:36:00.00000015
11.6501217433,2011-10-02 23:36:00.00000014
8.59897206338,2011-10-02 23:36:00.00000047
7.11144072857,2011-10-02 23:36:00.00000076
8.16558226378,2011-10-02 23:36:00.00000011
5.72303556155,2011-10-02 23:36:00.00000075
8.04008002082,2011-10-02 23:36:00.00000035
5.83635956834,2011-10-02 23:36:00.00000099
9.0473928992,2011-10-02 23:36:00.00000062
9.33413818502,2011-10-02 23:36:00.00000085
17.9735161454,2011-10-02 23:36:00.00000043
12.0741070336,2011-10-02 23:36:00.00000071
6.26339839125,2011-10-02 23:36:00.00000023
5.53372235276,2011-10-02 23:36:00.00000092
10.2754302892,2011-10-02 23:36:00.00000037
11.4339476021,2011-10-02 23:36:00.00000083
13.972992851,2011-10-02 23:36:00.00000054
11.2145695051,2011-10-02 23:36:00.00000073
8.61563219248,2011-10-02 23:36:00.0000005
6.13277564103,2011-10-02 23:36:00.00000095
6.01592307692,2011-10-02 23:36:00.00000088
8.92555454992,2011-10-02 23:36:00.00000030
11.8712488567,2011-10-02 23:36:00.0000007
10.4545500423,2011-10-02 23:36:00.00000013
28.1376,2011-10-02 23:36:00.00000065
53.5421543179,2011-10-02 23:36:00.00000089
8.49061207118,2011-10-02 23:36:00.00000096
11.5191443722,2011-10-02 23:36:00.00000039
30.85875,2011-10-02 23:36:00.00000038
19.5735887989,2011-10-02 23:36:00.00000067
9.41752621213,2011-10-02 23:36:00.00000077
18.9681612554,2011-10-02 23:36:00.00000020
17.2641334481,2011-10-02 23:36:00.00000063
9.33018072217,2011-10-02 23:36:00.00000012
20.3031832079,2011-10-02 23:36:00.00000058
11.0584615385,2011-10-02 23:36:00.00000026
21.4553333333,2011-10-02 23:36:00.00000074
13.4415,2011-10-02 23:36:00.00000059
13.7657679851,2011-10-02 23:36:00.00000090
34.7768561404,2011-10-02 23:36:00.0000004
14.2761547619,2011-10-02 23:36:00.0000003
17.4137831396,2011-10-02 23:36:00.00000021
8.51771205238,2011-10-02 23:36:00.00000097
22.3840833333,2011-10-02 23:36:00.00000036
24.2416414141,2011-10-02 23:36:00.00000024
50.6312629573,2011-10-02 23:36:00.00000082
8.6214389996,2011-10-02 23:36:00.000000100
6.75854947731,2011-10-02 23:36:00.00000040
4.72549549935,2011-10-02 23:36:00.00000022
9.58078635962,2013-03-21 12:47:28.0000006
9.43112051282,2013-03-21 12:47:28.0000008
14.8678705143,2013-03-21 12:47:28.0000003
6.58277167277,2013-03-21 12:47:28.0000005
7.3304631978,2013-03-21 12:47:28.0000002
16.4275550038,2013-06-07 03:02:56.0000002
6.91215369286,2013-06-07 03:02:56.0000001
47.875,2010-09-05 22:31:32.0000002
10.5983576903,2013-07-12 23:33:24.0000001
21.7488636364,2009-12-03 02:32:08.0000001
6.19211510579,2009-10-15 03:50:36.0000001
21.4080397391,2011-09-25 22:36:32.0000002
12.4206860405,2011-09-25 22:36:32.0000001
10.2327237135,2015-06-08 20:02:56.0000001
10.642240946,2014-07-16 08:03:32.0000002
11.1996902691,2014-07-16 08:03:32.0000001
8.23944062003,2011-12-15 13:14:32.0000002
5.12193941815,2011-12-15 13:14:32.0000001
14.6739185852,2011-10-11 22:13:48.0000002
9.16169067098,2011-10-11 22:13:48.0000005
8.32010292136,2011-10-11 22:13:48.0000003
7.27241301152,2013-09-14 16:53:20.0000001
11.5624253249,2013-09-14 16:53:20.0000002
4.97708751438,2014-02-06 09:09:56.0000004
6.07922649562,2014-02-06 09:09:56.0000003
4.5634819861,2014-02-06 09:09:56.0000001
30.7927414773,2009-06-10 16:55:00.00000081
5.24434561996,2009-06-10 16:55:00.00000029
8.35813788073,2009-06-10 16:55:00.000000109
47.8860877528,2009-06-10 16:55:00.00000098
10.5403160866,2009-06-10 16:55:00.00000054
31.9277961039,2009-06-10 16:55:00.00000021
8.30942671335,2009-06-10 16:55:00.00000012
4.69785809828,2009-06-10 16:55:00.00000033
9.40477583179,2009-06-10 16:55:00.00000024
11.349744968,2009-06-10 16:55:00.00000099
6.80023808299,2009-06-10 16:55:00.0000009
7.27680952381,2009-06-10 16:55:00.000000158
4.42539564511,2009-06-10 16:55:00.000000141
7.12162919552,2009-06-10 16:55:00.00000093
8.85441598828,2009-06-10 16:55:00.000000161
5.49274921205,2009-06-10 16:55:00.00000088
9.39684432079,2009-06-10 16:55:00.0000003
6.23461538462,2009-06-10 16:55:00.00000018
7.22952040749,2009-06-10 16:55:00.00000047
10.4606264297,2009-06-10 16:55:00.000000154
6.55417718556,2009-06-10 16:55:00.000000131
13.5747334194,2009-06-10 16:55:00.00000046
6.44713085061,2009-06-10 16:55:00.0000004
11.8901559431,2009-06-10 16:55:00.000000107
5.23514529915,2009-06-10 16:55:00.000000114
7.54789232693,2009-06-10 16:55:00.000000117
8.86484778661,2009-06-10 16:55:00.000000162
11.3584999977,2009-06-10 16:55:00.00000049
7.55433333333,2009-06-10 16:55:00.00000069
8.1280958654,2009-06-10 16:55:00.000000111
6.38190667176,2009-06-10 16:55:00.00000083
63.0,2009-06-10 16:55:00.000000166
10.3898215577,2009-06-10 16:55:00.000000135
34.5953814222,2009-06-10 16:55:00.00000044
5.97861528822,2009-06-10 16:55:00.00000085
6.2290189578,2009-06-10 16:55:00.000000115
5.65911400618,2009-06-10 16:55:00.000000108
6.34329947388,2009-06-10 16:55:00.00000034
17.548,2009-06-10 16:55:00.00000060
5.36844326179,2009-06-10 16:55:00.000000120
31.3132864378,2009-06-10 16:55:00.000000174
7.0609931475,2009-06-10 16:55:00.0000007
7.22782956259,2009-06-10 16:55:00.000000159
26.85605,2009-06-10 16:55:00.000000171
13.5852818711,2009-06-10 16:55:00.000000145
7.92035179456,2009-06-10 16:55:00.00000074
11.0831520498,2009-06-10 16:55:00.000000138
4.90446007396,2009-06-10 16:55:00.00000048
6.08268745135,2009-06-10 16:55:00.000000101
5.317110522,2009-06-10 16:55:00.000000153
4.79166666667,2009-06-10 16:55:00.0000002
10.0968418048,2009-06-10 16:55:00.00000037
11.2940611043,2009-06-10 16:55:00.000000151
31.3388601651,2009-06-10 16:55:00.000000127
35.1295,2009-06-10 16:55:00.000000144
12.9537412945,2009-06-10 16:55:00.000000165
4.82590452413,2009-06-10 16:55:00.0000008
8.85878806247,2009-06-10 16:55:00.000000122
31.0794736842,2009-06-10 16:55:00.00000055
4.92035706169,2009-06-10 16:55:00.00000079
17.1626428913,2009-06-10 16:55:00.00000016
19.1798359339,2009-06-10 16:55:00.000000160
4.3043242509,2009-06-10 16:55:00.000000139
5.31765884304,2009-06-10 16:55:00.00000075
6.88820815085,2009-06-10 16:55:00.00000017
5.39919511627,2009-06-10 16:55:00.00000070
11.5707180418,2009-06-10 16:55:00.000000118
12.2667666056,2009-06-10 16:55:00.00000066
6.462747114,2009-06-10 16:55:00.000000164
10.4766379465,2009-06-10 16:55:00.000000100
8.04994444444,2009-06-10 16:55:00.00000082
13.549547619,2009-06-10 16:55:00.00000090
11.7223474567,2009-06-10 16:55:00.000000125
7.40541898053,2009-06-10 16:55:00.000000149
11.8974673746,2009-06-10 16:55:00.00000068
6.12827358921,2009-06-10 16:55:00.00000039
4.16370862191,2009-06-10 16:55:00.000000124
4.64808010918,2009-06-10 16:55:00.00000053
7.93586822045,2009-06-10 16:55:00.00000045
6.29906858665,2009-06-10 16:55:00.000000102
6.623372362,2009-06-10 16:55:00.000000140
8.0777009953,2009-06-10 16:55:00.000000148
6.95003885651,2009-06-10 16:55:00.000000147
8.25533631845,2009-06-10 16:55:00.00000097
6.68005740579,2009-06-10 16:55:00.00000094
8.19436187544,2009-06-10 16:55:00.00000078
6.58191868875,2009-06-10 16:55:00.00000035
8.44345238095,2009-06-10 16:55:00.00000072
5.34232524178,2009-06-10 16:55:00.00000031
8.41247298357,2009-06-10 16:55:00.00000056
18.5247217259,2009-06-10 16:55:00.000000128
6.40922558038,2009-06-10 16:55:00.00000057
9.69918623855,2009-06-10 16:55:00.00000030
10.2605277778,2009-06-10 16:55:00.00000043
6.33869991336,2009-06-10 16:55:00.000000146
9.4609610467,2009-06-10 16:55:00.00000010
11.9219513201,2009-06-10 16:55:00.00000067
5.38100337414,2009-06-10 16:55:00.000000119
12.7103214286,2009-06-10 16:55:00.00000076
6.20289488588,2009-06-10 16:55:00.00000025
18.1912879174,2009-06-10 16:55:00.00000071
9.45243366802,2009-06-10 16:55:00.000000143
4.2808419231,2013-06-26 11:19:36.0000002
4.02895813576,2014-09-05 10:02:48.0000004
8.11116776637,2014-09-05 10:02:48.0000002
34.9953066571,2014-09-05 10:02:48.0000001
8.19583888198,2014-09-05 10:02:48.0000003
8.54134649193,2012-09-19 12:31:40.0000001
6.45113399529,2012-09-19 12:31:40.0000002
22.8408333333,2009-03-22 04:31:40.0000002
19.5409027778,2009-08-27 02:31:44.0000001
10.8211468754,2009-05-02 20:11:32.0000001
11.722275335,2009-05-02 20:11:32.0000004
10.9106703551,2011-02-20 02:31:16.0000002
20.40957209,2011-02-20 02:31:16.0000001
5.90812373967,2011-06-24 12:03:00.00000010
10.4406672809,2011-06-24 12:03:00.00000067
11.8169758185,2011-06-24 12:03:00.00000071
6.69168643337,2011-06-24 12:03:00.000000100
6.98597191544,2011-06-24 12:03:00.000000145
12.1765787972,2011-06-24 12:03:00.000000152
12.5692078814,2011-06-24 12:03:00.00000026
5.2550321597,2011-06-24 12:03:00.000000199
5.45948362031,2011-06-24 12:03:00.000000195
6.39866784761,2011-06-24 12:03:00.000000119
4.94176792426,2011-06-24 12:03:00.00000086
6.96947122589,2011-06-24 12:03:00.00000012
21.89,2011-06-24 12:03:00.00000097
4.48735274909,2011-06-24 12:03:00.00000058
4.47821088206,2011-06-24 12:03:00.000000176
3.66091418913,2011-06-24 12:03:00.000000139
7.99600517416,2011-06-24 12:03:00.00000048
6.9012696025,2011-06-24 12:03:00.000000159
5.48986114843,2011-06-24 12:03:00.00000079
7.50422773505,2011-06-24 12:03:00.000000138
14.1305962379,2011-06-24 12:03:00.000000135
4.577694794,2011-06-24 12:03:00.000000173
13.8622179256,2011-06-24 12:03:00.000000162
11.5973984131,2011-06-24 12:03:00.00000018
6.0743187371,2011-06-24 12:03:00.000000136
7.52547362495,2011-06-24 12:03:00.000000185
7.31062164484,2011-06-24 12:03:00.00000069
7.09509309869,2011-06-24 12:03:00.000000105
7.67994507776,2011-06-24 12:03:00.000000180
10.1799821593,2011-06-24 12:03:00.00000053
7.10056437202,2011-06-24 12:03:00.000000142
9.40745306463,2011-06-24 12:03:00.000000188
4.32566487029,2011-06-24 12:03:00.00000089
6.80414172345,2011-06-24 12:03:00.000000109
6.4079721678,2011-06-24 12:03:00.00000074
10.5378719002,2011-06-24 12:03:00.000000113
6.21488375433,2011-06-24 12:03:00.00000044
5.99952868858,2011-06-24 12:03:00.000000183
8.45606852024,2011-06-24 12:03:00.00000047
9.94803481531,2011-06-24 12:03:00.0000006
8.51053093965,2011-06-24 12:03:00.0000005
10.0940591225,2011-06-24 12:03:00.000000200
7.6764650065,2011-06-24 12:03:00.000000127
10.9372194634,2011-06-24 12:03:00.000000120
5.38538353465,2011-06-24 12:03:00.000000133
6.53355794297,2011-06-24 12:03:00.00000073
4.7515795211,2011-06-24 12:03:00.000000101
10.3109574828,2011-06-24 12:03:00.000000187
9.10686933915,2011-06-24 12:03:00.000000122
6.13270944823,2011-06-24 12:03:00.000000175
10.4939599659,2011-06-24 12:03:00.000000154
9.51870649925,2011-06-24 12:03:00.000000197
8.54153496999,2011-06-24 12:03:00.00000017
12.0851948862,2011-06-24 12:03:00.000000186
10.4787751842,2011-06-24 12:03:00.00000020
10.3582344357,2011-06-24 12:03:00.00000035
8.01167791203,2011-06-24 12:03:00.000000193
8.68645882489,2011-06-24 12:03:00.000000201
28.997,2011-06-24 12:03:00.00000054
7.17432641403,2011-06-24 12:03:00.00000075
7.80287241671,2011-06-24 12:03:00.000000114
28.8693217703,2011-06-24 12:03:00.00000062
26.9855,2011-06-24 12:03:00.00000055
7.05398866271,2011-06-24 12:03:00.00000025
5.72678529074,2011-06-24 12:03:00.00000022
13.6451736111,2011-06-24 12:03:00.000000144
5.34451566743,2011-06-24 12:03:00.000000177
7.11356523733,2011-06-24 12:03:00.000000124
4.42468851403,2011-06-24 12:03:00.00000094
6.94799815568,2011-06-24 12:03:00.00000041
7.38089480458,2011-06-24 12:03:00.000000141
8.88635584884,2011-06-24 12:03:00.00000092
16.7213216143,2011-06-24 12:03:00.000000189
11.4717852599,2011-06-24 12:03:00.000000171
6.67736780951,2011-06-24 12:03:00.000000157
7.80717618561,2011-06-24 12:03:00.000000179
12.0347380389,2011-06-24 12:03:00.000000107
15.7901879814,2011-06-24 12:03:00.00000095
12.461,2011-06-24 12:03:00.00000076
6.79607597368,2011-06-24 12:03:00.000000156
31.6085439394,2011-06-24 12:03:00.000000111
8.07510340901,2011-06-24 12:03:00.000000116
14.5764285714,2011-06-24 12:03:00.00000033
4.2761372217,2011-06-24 12:03:00.00000082
5.35938756325,2011-06-24 12:03:00.00000078
9.10110754794,2011-06-24 12:03:00.00000051
11.5559098517,2011-06-24 12:03:00.000000143
13.8920574822,2011-06-24 12:03:00.000000126
10.7036749517,2011-06-24 12:03:00.00000088
18.8838830349,2011-06-24 12:03:00.000000191
13.1769160354,2011-06-24 12:03:00.00000063
15.1497686121,2011-06-24 12:03:00.00000045
7.66767333131,2011-06-24 12:03:00.00000060
30.163235258,2011-06-24 12:03:00.00000040
9.82046376665,2011-06-24 12:03:00.00000057
5.99781590519,2011-06-24 12:03:00.00000013
32.3825534882,2011-06-24 12:03:00.00000068
4.30036887884,2011-06-24 12:03:00.000000165
5.99627355305,2011-06-24 12:03:00.00000056
8.98920578417,2011-06-24 12:03:00.000000150
5.54148730267,2011-06-24 12:03:00.00000052
50.4195798577,2011-06-24 12:03:00.00000085
8.12311446387,2011-06-24 12:03:00.000000190
6.77025003897,2011-06-24 12:03:00.00000072
5.92610144924,2011-06-24 12:03:00.000000137
5.2261909129,2011-06-24 12:03:00.000000102
9.1425006079,2011-06-24 12:03:00.000000106
5.25857854032,2011-06-24 12:03:00.000000118
12.7685328058,2011-06-24 12:03:00.00000046
11.1398858395,2011-06-24 12:03:00.000000110
5.98872637455,2011-06-24 12:03:00.000000181
5.0625440078,2011-06-24 12:03:00.000000194
8.8474570854,2011-06-24 12:03:00.00000061
12.7073344788,2011-06-24 12:03:00.0000001
9.79216912616,2011-06-24 12:03:00.00000087
5.92913102206,2011-06-24 12:03:00.00000066
6.00117432717,2011-06-24 12:03:00.000000146
52.7398893691,2011-06-24 12:03:00.000000149
11.6412537187,2011-06-24 12:03:00.00000038
8.76226558983,2011-06-24 12:03:00.000000196
8.06167935913,2011-06-24 12:03:00.00000093
5.00416187649,2011-06-24 12:03:00.000000170
9.68746829745,2011-06-24 12:03:00.000000168
10.8992045452,2011-06-24 12:03:00.0000002
13.5889970039,2011-06-24 12:03:00.00000042
4.07376610732,2014-06-15 07:06:00.0000006
9.18431237239,2014-06-15 07:06:00.00000037
7.82823361558,2014-06-15 07:06:00.00000025
13.5089130494,2014-06-15 07:06:00.0000008
42.9265,2014-06-15 07:06:00.00000036
19.485817061,2014-06-15 07:06:00.00000042
4.82997996469,2014-06-15 07:06:00.00000033
17.8479578755,2014-06-15 07:06:00.00000013
54.6608237042,2014-06-15 07:06:00.00000035
8.83075639806,2014-06-15 07:06:00.00000030
7.52831535349,2014-06-15 07:06:00.00000024
10.2602149256,2014-06-15 07:06:00.00000031
16.2740625,2014-06-15 07:06:00.0000009
51.8304876374,2014-06-15 07:06:00.00000039
5.76228089152,2014-06-15 07:06:00.00000010
13.1121741471,2014-06-15 07:06:00.00000019
8.36150075691,2014-06-15 07:06:00.00000041
16.9688189964,2014-06-15 07:06:00.00000028
46.0670857753,2014-06-15 07:06:00.00000014
13.1359210736,2014-06-15 07:06:00.0000003
52.1265971687,2014-06-15 07:06:00.00000017
16.8392842969,2014-06-15 07:06:00.00000015
7.65566408546,2014-06-15 07:06:00.00000026
12.5987968592,2014-06-15 07:06:00.0000002
5.02878528624,2014-06-15 07:06:00.00000040
6.34042753018,2014-06-15 07:06:00.00000016
4.44385361288,2014-06-06 16:22:20.0000003
7.90248594411,2014-06-06 16:22:20.0000002
13.2215581796,2015-05-30 21:29:04.0000004
16.0600876309,2015-05-30 21:29:04.0000007
9.95458184199,2015-05-30 21:29:04.0000003
7.03992095253,2015-05-30 21:29:04.0000001
9.85711231434,2009-10-26 12:01:36.0000001
8.92768079076,2009-10-26 12:01:36.0000002
6.94901743187,2009-10-26 12:01:36.0000005
7.55974651033,2009-10-26 12:01:36.0000003
7.33814243916,2013-02-02 15:45:08.0000003
8.84604693756,2013-02-02 15:45:08.0000001
12.734517056,2013-02-02 15:45:08.0000002
6.8715967366,2015-04-15 06:47:04.0000001
10.7945070011,2015-04-15 06:47:04.0000002
6.35029417014,2010-12-14 23:27:36.0000001
4.53198352516,2009-03-05 11:03:04.0000002
13.4575091914,2009-03-05 11:03:04.0000001
5.30873175712,2013-07-18 12:23:40.0000003
4.74029042198,2013-07-18 12:23:40.0000002
7.72825189161,2013-07-18 12:23:40.0000001
